county_desc,precinct_abbrv,precinct_desc,reg_active,reg_inactive,reg_other_status,reg_total,party_dem,party_lib,party_rep,party_unaf,party_other,race_asian,race_black,race_aian,race_multiracial,race_other_race,race_nhpi,race_undesignated,race_white,eth_hispanic,eth_not_hispanic,eth_undesignated,gender_female,gender_male,gender_unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,age_under_18,age_unknown,reg_removed,
BLADEN,P45,CYPRESS CREEK,457,65,0.0,522.0,134,2,174,147,0,0,85,6,2,30,1,47,351,39,315,168,253,226,43,59,95,63,82,78,80,65,0,0,0.0,0.0
BLADEN,P501,ELIZABETHTOWN #1,2509,341,0.0,2850.0,1066,7,479,956,1,7,1186,17,12,60,1,307,1260,60,1786,1004,1420,1146,284,297,396,426,433,435,476,387,0,0,0.0,0.0
BLADEN,P502,ELIZABETHTOWN #2,1668,217,0.0,1885.0,739,3,318,607,1,6,810,17,6,27,1,233,785,37,1132,716,956,721,208,179,257,253,254,321,335,286,0,0,0.0,0.0
BLADEN,P55,FRENCHES CREEK,536,74,0.0,610.0,197,1,180,156,2,0,195,7,2,17,0,45,344,17,384,209,286,275,49,52,87,63,104,102,102,100,0,0,0.0,0.0
BLADEN,P60,HOLLOW,1375,159,0.0,1534.0,510,2,345,517,1,3,542,37,5,77,0,153,717,77,913,544,758,642,134,144,190,223,238,274,251,214,0,0,0.0,0.0
BLADEN,P65,LAKE CREEK,554,46,0.0,600.0,125,3,238,188,0,0,102,3,1,16,0,53,425,16,384,200,298,262,40,43,56,56,64,102,173,106,0,0,0.0,0.0
BLADEN,P70,TURNBULL,443,43,0.0,486.0,178,1,130,133,1,1,151,5,1,23,0,35,270,25,293,168,229,221,36,50,69,57,74,75,95,66,0,0,0.0,0.0
BLADEN,P75,WHITES CREEK,1014,130,0.0,1144.0,517,2,180,315,0,3,623,26,6,15,1,128,342,9,722,413,564,467,113,101,151,176,149,213,202,152,0,0,0.0,0.0
BLADEN,P80,WHITE OAK,1063,150,0.0,1213.0,294,4,318,446,1,0,291,20,1,58,0,140,703,72,678,463,565,531,117,140,182,156,182,205,187,161,0,0,0.0,0.0
BRUNSWICK,CB01,SUPPLY,2254,383,0.0,2637.0,471,17,939,827,0,5,431,13,5,66,0,200,1917,53,1378,1206,1272,1131,234,266,374,429,420,447,426,275,0,0,0.0,0.0
BRUNSWICK,CB02,SHALLOTTE,6541,1109,0.0,7650.0,1075,38,2847,2580,1,43,732,35,11,232,0,566,6031,201,4028,3421,3823,3212,615,676,970,948,1007,1282,1504,1263,0,0,0.0,0.0
BRUNSWICK,CB03,FRYING PAN,2706,333,0.0,3039.0,429,13,1222,1038,4,13,84,15,6,56,1,232,2632,57,1639,1343,1512,1280,247,203,273,305,335,518,730,675,0,0,0.0,0.0
BRUNSWICK,CB04,SECESSION 2,4065,676,0.0,4741.0,585,18,1943,1515,4,16,100,27,4,107,2,452,4033,93,2263,2385,2228,2022,491,276,431,421,523,1046,1158,886,0,0,0.0,0.0
BRUNSWICK,CB05,SECESSION 1,3590,535,0.0,4125.0,568,11,1639,1371,1,6,307,16,3,63,0,304,3426,49,2214,1862,2003,1784,338,245,435,329,432,771,980,933,0,0,0.0,0.0
BRUNSWICK,CB06,MOSQUITO 1,7247,692,0.0,7939.0,1122,33,3233,2855,4,29,331,26,9,158,0,473,6913,134,3861,3944,3965,3408,566,430,854,861,767,1385,2184,1458,0,0,0.0,0.0
BRUNSWICK,NB01,HOOD CREEK,2100,344,0.0,2444.0,642,8,733,717,0,5,525,25,11,91,0,243,1544,89,1315,1040,1195,977,272,224,437,375,347,393,366,302,0,0,0.0,0.0
BRUNSWICK,NB02,LELAND,8681,993,0.0,9674.0,2010,43,3091,3534,3,52,1153,38,22,313,1,788,7307,331,4891,4452,4692,4055,927,563,1283,1169,929,1704,2735,1291,0,0,0.0,0.0
BRUNSWICK,NB03,TOWN CREEK,5678,838,0.0,6516.0,1048,42,2367,2217,4,35,670,26,16,239,2,580,4948,228,3419,2869,3119,2711,686,562,1200,1234,1009,1095,856,560,0,0,0.0,0.0
BRUNSWICK,NB04,BELVILLE 2,6518,794,0.0,7312.0,1403,24,2309,2779,3,53,538,18,18,185,0,575,5925,179,4137,2996,3625,3051,636,411,672,780,858,1046,1658,1887,0,0,0.0,0.0
BRUNSWICK,NB05,WOODBURN,3341,713,0.0,4054.0,1028,24,943,1343,3,28,902,12,18,164,0,432,2498,185,2058,1811,1937,1617,500,359,875,748,580,566,528,398,0,0,0.0,0.0
BRUNSWICK,NB06,BRUNSWICK FOREST,6755,376,0.0,7131.0,1467,18,2358,2909,3,49,165,7,6,123,1,285,6495,90,3713,3328,3674,3068,389,186,479,304,324,1153,2687,1998,0,0,0.0,0.0
BRUNSWICK,NB07,BELVILLE 1,8797,1415,0.0,10212.0,1921,66,3107,3696,7,90,999,25,24,338,1,868,7867,289,5277,4646,4987,4139,1086,875,1936,1736,1476,1479,1477,1233,0,0,0.0,0.0
BRUNSWICK,SB01,BOLIVIA,2714,330,0.0,3044.0,630,16,1080,987,1,11,631,17,7,82,0,188,2108,67,1586,1391,1519,1302,223,219,509,445,416,547,533,375,0,0,0.0,0.0
BRUNSWICK,SB02,BOILING SPRING LAKES,5194,748,0.0,5942.0,673,35,2344,2140,2,27,180,22,15,120,0,428,5150,91,3364,2487,2860,2591,491,520,865,802,923,1083,1056,693,0,0,0.0,0.0
BRUNSWICK,SB03,MOSQUITO 2,8819,696,0.0,9515.0,1423,24,3720,3651,1,48,84,5,5,74,0,379,8920,56,5298,4161,4785,4302,428,185,344,234,278,1467,3674,3333,0,0,0.0,0.0
BRUNSWICK,SB04,SOUTHPORT 1,3531,480,0.0,4011.0,705,12,1441,1371,2,18,145,6,5,53,0,298,3486,35,2296,1680,2024,1669,318,226,280,311,358,753,1090,993,0,0,0.0,0.0
BRUNSWICK,SB05,SOUTHPORT 2,3280,452,0.0,3732.0,668,14,1337,1260,1,20,211,8,7,47,0,280,3159,34,2074,1624,1864,1548,320,239,307,327,418,718,912,811,0,0,0.0,0.0
BRUNSWICK,SB06,OAK ISLAND 3,3333,369,0.0,3702.0,520,14,1462,1337,0,12,16,8,1,32,1,360,3272,20,1988,1694,1711,1542,449,167,241,206,433,846,1065,744,0,0,0.0,0.0
BRUNSWICK,SB07,OAK ISLAND 2,3143,375,0.0,3518.0,512,21,1368,1241,1,8,18,7,1,32,1,360,3091,20,1785,1713,1648,1458,412,172,235,237,337,910,1030,597,0,0,0.0,0.0
BRUNSWICK,SB08,OAK ISLAND 1,2032,220,0.0,2252.0,340,6,871,815,0,11,7,3,2,20,0,172,2037,8,1290,954,1113,925,214,111,144,116,201,400,615,665,0,0,0.0,0.0
BRUNSWICK,WB01,WACCAMAW,1847,324,0.0,2171.0,270,7,920,650,0,1,125,11,3,90,0,222,1719,105,1258,808,1023,950,198,248,363,312,284,388,325,251,0,0,0.0,0.0
BRUNSWICK,WB02,HICKMANS CROSSROADS,7434,596,0.0,8030.0,1229,16,3518,2670,1,32,312,15,5,122,0,345,7199,96,4078,3856,4039,3559,432,207,387,419,455,1456,2742,2364,0,0,0.0,0.0
BRUNSWICK,WB03,LONGWOOD,1450,202,0.0,1652.0,345,4,567,534,0,1,459,4,3,29,0,131,1025,33,917,702,794,728,130,150,192,215,220,324,316,235,0,0,0.0,0.0
BRUNSWICK,WB04,SHINGLETREE 2,7462,1033,0.0,8495.0,1240,17,3458,2744,3,20,169,16,15,154,0,505,7616,138,4270,4087,4285,3650,560,311,554,533,660,1510,2592,2335,0,0,0.0,0.0
BRUNSWICK,WB05,SHINGLETREE 1,4939,456,0.0,5395.0,806,20,2176,1937,0,22,80,6,3,66,0,329,4889,50,2834,2511,2694,2311,390,154,243,219,317,982,1746,1734,0,0,0.0,0.0
BRUNSWICK,WB06,GRISSETTOWN,7454,778,0.0,8232.0,1086,18,3624,2725,1,25,143,23,11,149,0,552,7329,138,4245,3849,4015,3570,647,371,526,451,584,1559,2649,2092,0,0,0.0,0.0
BUNCOMBE,01.1,01.1,1858,514,0.0,2372.0,865,18,116,857,2,22,328,9,15,77,1,237,1683,62,1293,1017,1114,1029,229,92,521,476,270,282,356,375,0,0,0.0,0.0
BUNCOMBE,02.1,02.1,2798,602,0.0,3400.0,1400,11,87,1292,8,21,475,4,30,89,2,391,2388,62,1792,1546,1698,1343,359,317,719,736,545,449,348,286,0,0,0.0,0.0
BUNCOMBE,03.1,03.1,1946,442,0.0,2388.0,986,11,75,870,4,13,135,2,16,55,0,214,1953,51,1385,952,1161,1018,209,157,539,465,387,321,278,241,0,0,0.0,0.0
BUNCOMBE,04.1,04.1,1310,169,0.0,1479.0,641,6,82,581,0,14,39,2,8,25,0,119,1272,22,944,513,727,644,108,110,190,218,219,260,262,220,0,0,0.0,0.0
BUNCOMBE,05.1,05.1,2504,262,0.0,2766.0,1100,12,248,1142,2,21,20,2,15,53,1,152,2502,48,1772,946,1404,1229,133,274,279,313,424,451,504,521,0,0,0.0,0.0
BUNCOMBE,06.1,06.1,1299,187,0.0,1486.0,606,3,142,548,0,8,67,2,12,56,0,102,1239,44,957,485,801,591,94,85,174,290,215,191,244,287,0,0,0.0,0.0
BUNCOMBE,07.1,07.1,1731,272,0.0,2003.0,856,4,98,771,2,9,125,4,16,52,1,173,1623,43,1180,780,967,890,146,131,288,381,377,307,300,219,0,0,0.0,0.0
BUNCOMBE,08.2,08.2,2277,612,0.0,2889.0,1028,15,250,983,1,26,574,15,24,143,1,293,1813,151,1586,1152,1485,1128,276,241,694,566,391,353,341,303,0,0,0.0,0.0
BUNCOMBE,08.3,08.3,2342,444,0.0,2786.0,1019,20,315,985,3,20,515,6,17,106,0,261,1861,107,1599,1080,1391,1151,244,174,461,649,470,347,373,312,0,0,0.0,0.0
BUNCOMBE,09.1,09.1,3430,1056,0.0,4486.0,1418,22,381,1602,7,57,440,7,39,179,1,452,3311,155,2390,1941,2226,1807,453,307,1046,1119,684,509,470,351,0,0,0.0,0.0
BUNCOMBE,10.1,10.1,1442,243,0.0,1685.0,786,9,77,570,0,6,673,4,16,51,0,214,721,49,909,727,861,632,192,148,281,359,263,265,217,152,0,0,0.0,0.0
BUNCOMBE,11.1,11.1,2292,450,0.0,2742.0,797,27,154,1294,20,12,365,19,43,61,0,588,1654,58,1171,1513,993,1240,509,93,604,682,494,432,284,153,0,0,0.0,0.0
BUNCOMBE,12.1,12.1,2256,418,0.0,2674.0,1088,13,96,1053,6,23,95,6,16,75,0,246,2213,72,1529,1073,1295,1133,246,124,456,797,592,334,230,141,0,0,0.0,0.0
BUNCOMBE,13.1,13.1,2131,441,0.0,2572.0,978,16,120,1013,4,20,236,5,21,74,0,325,1891,77,1372,1123,1242,1024,306,163,592,697,469,317,188,146,0,0,0.0,0.0
BUNCOMBE,14.2,14.2,2190,508,0.0,2698.0,963,8,187,1029,3,21,318,2,19,106,2,263,1967,134,1486,1078,1331,1140,227,181,580,756,446,303,262,170,0,0,0.0,0.0
BUNCOMBE,14.3,14.3,1019,381,0.0,1400.0,385,10,133,488,3,13,143,3,13,69,2,138,1019,75,703,622,680,584,136,138,444,349,160,118,105,86,0,0,0.0,0.0
BUNCOMBE,15.1,15.1,2017,340,0.0,2357.0,983,10,141,880,3,15,33,1,13,56,0,213,2026,51,1402,904,1162,981,214,135,348,611,510,293,251,209,0,0,0.0,0.0
BUNCOMBE,16.2,16.2,2792,591,0.0,3383.0,1286,23,201,1276,6,43,198,6,33,140,2,320,2641,129,1864,1390,1654,1432,297,215,687,897,657,374,322,231,0,0,0.0,0.0
BUNCOMBE,17.1,17.1,1401,262,0.0,1663.0,642,6,95,654,4,13,39,3,5,37,0,156,1410,32,978,653,806,725,132,94,313,243,231,273,252,257,0,0,0.0,0.0
BUNCOMBE,18.2,18.2,4669,1047,0.0,5716.0,1509,27,890,2241,2,109,207,14,17,181,1,446,4741,129,3279,2308,2958,2298,460,430,901,739,662,753,745,1486,0,0,0.0,0.0
BUNCOMBE,19.1,19.1,1376,544,0.0,1920.0,516,15,218,625,2,31,213,3,9,98,0,187,1379,85,963,872,1009,715,196,119,554,291,172,156,222,406,0,0,0.0,0.0
BUNCOMBE,20.1,20.1,969,220,0.0,1189.0,426,5,70,466,2,13,100,2,10,35,0,112,917,35,702,452,590,507,92,55,226,256,175,146,194,137,0,0,0.0,0.0
BUNCOMBE,21.1,21.1,2426,443,0.0,2869.0,1014,12,334,1066,0,31,313,7,17,77,0,216,2208,55,1724,1090,1459,1201,209,170,362,496,441,364,540,496,0,0,0.0,0.0
BUNCOMBE,22.2,22.2,2198,228,0.0,2426.0,1015,6,232,942,3,7,25,1,10,40,1,153,2189,39,1497,890,1268,1024,134,139,174,305,318,320,533,637,0,0,0.0,0.0
BUNCOMBE,23.2,23.2,652,126,0.0,778.0,271,4,93,283,1,10,10,0,0,19,0,65,674,16,459,303,414,317,47,28,123,80,77,102,157,211,0,0,0.0,0.0
BUNCOMBE,23.3,23.3,811,58,0.0,869.0,341,1,112,356,1,2,13,0,2,12,0,48,792,11,554,304,452,379,38,63,70,137,142,128,171,158,0,0,0.0,0.0
BUNCOMBE,24.1,24.1,2279,492,0.0,2771.0,757,13,459,1048,2,15,131,4,12,136,2,222,2249,139,1646,986,1367,1174,230,190,485,656,446,357,318,319,0,0,0.0,0.0
BUNCOMBE,25.1,25.1,2118,465,0.0,2583.0,823,14,262,1013,6,16,166,5,16,71,0,244,2065,69,1462,1052,1215,1133,235,144,472,492,405,359,417,294,0,0,0.0,0.0
BUNCOMBE,26.1,26.1,1782,426,0.0,2208.0,735,17,175,850,5,15,117,5,12,91,0,211,1757,84,1192,932,1071,946,191,183,518,542,403,217,202,143,0,0,0.0,0.0
BUNCOMBE,27.2,27.2,758,94,0.0,852.0,306,2,77,373,0,5,6,0,4,14,0,52,771,11,556,285,399,401,52,48,68,97,89,153,235,162,0,0,0.0,0.0
BUNCOMBE,28.1,28.1,1867,528,0.0,2395.0,862,12,83,906,4,25,65,7,34,54,1,420,1789,72,1275,1048,1115,881,399,573,586,304,261,225,253,193,0,0,0.0,0.0
BUNCOMBE,29.2,29.2,2904,576,0.0,3480.0,1118,10,459,1313,4,36,227,10,9,120,1,265,2812,101,1983,1396,1897,1329,254,185,577,531,372,397,417,1001,0,0,0.0,0.0
BUNCOMBE,30.2,30.2,3040,780,0.0,3820.0,782,22,799,1435,2,57,194,6,10,150,1,307,3095,136,1980,1704,1869,1629,322,302,910,613,480,557,581,377,0,0,0.0,0.0
BUNCOMBE,30.3,30.3,3336,501,0.0,3837.0,851,24,906,1553,2,75,144,7,14,142,0,267,3188,105,2170,1562,1974,1591,272,312,571,577,568,558,597,654,0,0,0.0,0.0
BUNCOMBE,31.1,31.1,1225,107,0.0,1332.0,326,3,368,527,1,8,2,1,1,19,0,68,1233,14,927,391,651,619,62,126,123,112,142,255,260,314,0,0,0.0,0.0
BUNCOMBE,32.1,32.1,2031,283,0.0,2314.0,581,10,552,885,3,8,52,2,6,54,0,167,2025,65,1479,770,1132,1032,150,181,258,304,278,358,464,471,0,0,0.0,0.0
BUNCOMBE,33.2,33.2,1326,205,0.0,1531.0,439,8,294,584,1,9,34,1,3,37,0,78,1369,26,1005,500,764,675,92,119,168,232,195,250,282,285,0,0,0.0,0.0
BUNCOMBE,33.3,33.3,1801,292,0.0,2093.0,582,19,420,777,3,8,67,3,11,40,0,156,1808,40,1325,728,1100,836,157,145,273,350,291,317,382,335,0,0,0.0,0.0
BUNCOMBE,34.1,34.1,1063,169,0.0,1232.0,387,10,193,473,0,4,13,0,2,14,0,80,1119,17,785,430,644,515,73,84,116,172,160,201,276,223,0,0,0.0,0.0
BUNCOMBE,35.1,35.1,1702,200,0.0,1902.0,720,8,284,690,0,11,99,5,6,32,0,124,1625,30,1243,629,1034,745,123,88,171,225,196,229,333,660,0,0,0.0,0.0
BUNCOMBE,36.1,36.1,1822,354,0.0,2176.0,491,14,489,828,0,10,33,3,7,36,3,175,1909,47,1325,804,1066,964,146,187,287,351,321,271,411,348,0,0,0.0,0.0
BUNCOMBE,37.1,37.1,1404,211,0.0,1615.0,302,11,433,658,0,5,5,2,4,26,0,122,1451,22,988,605,743,761,111,127,171,238,233,272,364,210,0,0,0.0,0.0
BUNCOMBE,38.2,38.2,1850,219,0.0,2069.0,366,7,681,795,1,21,17,0,10,32,1,151,1837,29,1315,725,991,939,139,180,227,281,317,386,396,282,0,0,0.0,0.0
BUNCOMBE,38.3,38.3,3154,400,0.0,3554.0,720,20,1035,1378,1,36,79,7,5,96,0,263,3068,82,2224,1248,1761,1557,236,310,466,531,556,628,594,469,0,0,0.0,0.0
BUNCOMBE,39.2,39.2,1564,214,0.0,1778.0,413,11,411,728,1,2,27,2,5,52,0,145,1545,33,1122,623,866,779,133,124,230,318,313,267,300,226,0,0,0.0,0.0
BUNCOMBE,39.3,39.3,2629,354,0.0,2983.0,697,20,684,1225,3,11,34,4,8,63,0,195,2668,57,1849,1077,1449,1346,188,225,333,448,421,484,587,485,0,0,0.0,0.0
BUNCOMBE,40.2,40.2,3632,498,0.0,4130.0,836,21,1201,1573,1,7,45,4,5,95,1,272,3701,84,2343,1703,2050,1830,250,400,545,612,695,701,658,519,0,0,0.0,0.0
BUNCOMBE,41.1,41.1,3096,485,0.0,3581.0,697,15,1066,1313,5,11,41,7,16,126,0,264,3116,133,2013,1435,1750,1585,246,334,520,571,576,601,567,412,0,0,0.0,0.0
BUNCOMBE,42.1,42.1,1945,432,0.0,2377.0,601,14,441,883,6,17,144,4,16,185,4,303,1704,238,1234,905,1169,1001,207,253,408,425,319,363,345,264,0,0,0.0,0.0
BUNCOMBE,43.2,43.2,1533,352,0.0,1885.0,490,10,293,737,3,9,136,2,15,123,0,240,1360,136,1020,729,872,822,191,176,332,411,343,264,208,151,0,0,0.0,0.0
BUNCOMBE,44.1,44.1,5694,1059,0.0,6753.0,1664,26,1360,2639,5,83,208,7,25,248,0,537,5645,251,3817,2685,3403,2823,527,439,1273,1104,888,951,1097,1001,0,0,0.0,0.0
BUNCOMBE,45.1,45.1,4249,836,0.0,5085.0,1240,28,1078,1899,4,42,199,6,24,208,0,467,4139,209,2956,1920,2512,2130,443,434,917,1050,806,639,625,614,0,0,0.0,0.0
BUNCOMBE,46.1,46.1,1344,217,0.0,1561.0,438,4,310,591,1,12,27,3,4,41,0,121,1353,40,973,548,745,698,118,128,231,261,308,240,218,175,0,0,0.0,0.0
BUNCOMBE,47.1,47.1,3886,626,0.0,4512.0,796,31,1409,1648,2,17,56,7,6,107,0,377,3942,104,2784,1624,2147,1990,375,382,604,805,744,791,686,500,0,0,0.0,0.0
BUNCOMBE,48.1,48.1,3607,588,0.0,4195.0,889,19,1161,1535,3,25,100,7,12,159,4,347,3541,170,2518,1507,2058,1798,339,344,593,783,578,652,648,597,0,0,0.0,0.0
BUNCOMBE,49.1,49.1,3883,627,0.0,4510.0,811,28,1349,1692,3,17,79,13,12,141,0,384,3864,133,2807,1570,2178,1948,384,365,663,812,738,796,641,495,0,0,0.0,0.0
BUNCOMBE,50.1,50.1,1352,187,0.0,1539.0,371,10,420,550,1,6,7,2,4,30,1,126,1363,7,874,658,748,685,106,103,207,275,229,264,278,183,0,0,0.0,0.0
BUNCOMBE,51.2,51.2,1908,295,0.0,2203.0,468,12,596,828,4,1,18,4,6,23,0,178,1973,23,1244,936,1062,983,158,218,265,383,312,323,377,325,0,0,0.0,0.0
BUNCOMBE,52.1,52.1,3860,637,0.0,4497.0,772,21,1405,1659,3,20,53,11,16,124,0,374,3899,123,2610,1764,2181,1961,355,337,666,797,720,750,744,483,0,0,0.0,0.0
BUNCOMBE,53.1,53.1,2942,450,0.0,3392.0,607,16,1052,1266,1,9,49,6,15,76,0,268,2969,69,2031,1292,1640,1501,251,264,445,538,461,566,648,470,0,0,0.0,0.0
BUNCOMBE,54.2,54.2,4008,973,0.0,4981.0,1235,18,871,1877,7,68,575,13,28,322,1,488,3486,333,2596,2052,2502,2010,469,526,990,821,716,721,663,544,0,0,0.0,0.0
BUNCOMBE,55.1,55.1,2911,441,0.0,3352.0,743,13,802,1350,3,41,172,4,13,93,0,261,2768,73,2044,1235,1634,1463,255,252,422,605,547,544,549,433,0,0,0.0,0.0
BUNCOMBE,56.2,56.2,1859,301,0.0,2160.0,577,16,375,888,3,22,94,4,4,57,1,130,1848,48,1393,719,1069,965,126,138,273,438,325,315,373,298,0,0,0.0,0.0
BUNCOMBE,57.1,57.1,2810,363,0.0,3173.0,710,10,769,1320,1,30,97,2,10,104,0,235,2695,64,1991,1118,1498,1458,217,289,363,441,507,538,574,461,0,0,0.0,0.0
BUNCOMBE,58.1,58.1,2498,364,0.0,2862.0,768,12,563,1155,0,10,36,2,5,95,0,186,2528,78,1529,1255,1467,1202,193,210,446,420,332,421,510,523,0,0,0.0,0.0
BUNCOMBE,59.1,59.1,3799,432,0.0,4231.0,1228,22,858,1690,1,36,61,3,12,70,0,236,3813,57,2523,1651,2130,1865,236,249,484,587,570,601,891,849,0,0,0.0,0.0
BUNCOMBE,60.2,60.2,1140,334,0.0,1474.0,392,6,176,565,1,10,54,1,4,68,0,135,1202,54,811,609,730,598,146,127,337,241,185,191,215,178,0,0,0.0,0.0
BUNCOMBE,60.4,60.4,1648,210,0.0,1858.0,571,6,303,765,3,10,49,0,4,49,0,138,1608,49,1129,680,946,782,130,112,275,279,244,284,345,319,0,0,0.0,0.0
BUNCOMBE,61.1,61.1,2292,286,0.0,2578.0,754,11,519,1005,3,13,28,2,9,56,1,177,2292,29,1646,903,1288,1123,167,177,297,408,400,402,491,403,0,0,0.0,0.0
BUNCOMBE,62.1,62.1,2293,343,0.0,2636.0,828,11,455,996,3,25,77,5,10,89,0,208,2222,77,1623,936,1300,1141,195,160,273,401,368,442,525,467,0,0,0.0,0.0
BUNCOMBE,63.1,63.1,572,81,0.0,653.0,133,5,185,248,1,2,12,1,4,10,0,53,571,8,397,248,310,293,50,60,86,89,123,99,106,90,0,0,0.0,0.0
BUNCOMBE,64.1,64.1,1794,346,0.0,2140.0,474,10,515,792,3,11,107,6,6,51,0,178,1781,46,1292,802,1068,901,171,142,303,380,329,389,351,246,0,0,0.0,0.0
BUNCOMBE,65.1,65.1,2766,500,0.0,3266.0,947,9,636,1168,6,15,57,0,14,80,0,282,2818,98,2047,1121,1654,1364,248,348,479,550,441,469,537,442,0,0,0.0,0.0
BUNCOMBE,66.1,66.1,1578,318,0.0,1896.0,544,11,337,681,5,14,97,4,8,70,1,198,1504,76,1137,683,973,735,188,243,302,266,257,274,254,300,0,0,0.0,0.0
BUNCOMBE,67.1,67.1,2357,212,0.0,2569.0,893,9,419,1034,2,15,38,5,6,50,0,169,2286,34,1560,975,1354,1070,145,125,258,323,329,331,564,639,0,0,0.0,0.0
BUNCOMBE,68.1,68.1,4099,858,0.0,4957.0,1088,26,1169,1810,6,27,216,9,25,245,2,466,3967,257,2852,1848,2404,2121,432,492,935,891,727,682,677,553,0,0,0.0,0.0
BUNCOMBE,681,681,363,53,0.0,416.0,66,2,149,145,1,1,0,5,1,7,0,37,365,7,261,148,207,180,29,34,50,59,64,89,72,48,0,0,0.0,0.0
BUNCOMBE,69.1,69.1,2980,446,0.0,3426.0,892,11,753,1322,2,20,99,5,13,130,1,285,2873,139,2077,1210,1706,1476,244,266,484,645,515,555,557,404,0,0,0.0,0.0
BUNCOMBE,70.1,70.1,2862,637,0.0,3499.0,1054,20,492,1293,3,57,109,6,23,140,0,367,2797,117,1876,1506,1696,1483,320,251,818,673,470,413,410,464,0,0,0.0,0.0
BUNCOMBE,71.1,71.1,3858,580,0.0,4438.0,1382,20,790,1663,3,42,63,4,11,125,1,304,3888,115,2557,1766,2239,1901,298,263,609,750,607,623,830,756,0,0,0.0,0.0
BURKE,0001,DREXEL 01,2788,437,0.0,3225.0,532,25,1228,999,4,76,182,3,3,80,0,243,2638,72,2321,832,1598,1367,260,303,486,418,422,560,558,478,0,0,0.0,0.0
BURKE,0003,DREXEL 03,1083,140,0.0,1223.0,161,5,548,369,0,29,30,3,2,38,0,65,1056,33,915,275,590,558,75,101,150,185,164,218,193,212,0,0,0.0,0.0
BURKE,0011,ICARD 01,2666,471,0.0,3137.0,296,19,1366,984,1,78,40,3,9,73,0,231,2703,70,2340,727,1521,1325,291,326,400,462,450,639,518,342,0,0,0.0,0.0
BURKE,0012,ICARD 02,1673,173,0.0,1846.0,131,9,937,596,0,17,10,4,2,13,1,99,1700,16,1493,337,882,840,124,160,269,245,275,336,310,251,0,0,0.0,0.0
BURKE,0013,ICARD 03,2521,372,0.0,2893.0,278,6,1376,858,3,75,72,6,4,71,0,181,2484,52,2227,614,1394,1296,203,263,405,446,421,516,401,441,0,0,0.0,0.0
BURKE,0014,ICARD 04,1785,283,0.0,2068.0,169,6,1005,605,0,61,11,2,2,51,0,162,1779,53,1577,438,961,932,175,202,306,283,288,382,340,267,0,0,0.0,0.0
BURKE,0015,ICARD 05,1301,206,0.0,1507.0,167,5,643,485,1,58,30,2,1,44,0,138,1234,55,1115,337,724,625,158,126,253,246,189,266,242,185,0,0,0.0,0.0
BURKE,0018,JONAS RIDGE,510,43,0.0,553.0,86,2,239,183,0,5,1,1,1,6,0,22,517,1,361,191,270,256,27,30,64,54,69,117,111,108,0,0,0.0,0.0
BURKE,0019,LINVILLE 01,599,65,0.0,664.0,97,8,277,217,0,1,16,0,1,7,0,40,599,8,476,180,314,304,46,36,59,65,75,140,177,112,0,0,0.0,0.0
BURKE,0020,LINVILLE 02,900,101,0.0,1001.0,192,4,350,354,0,2,78,3,1,5,0,49,863,10,743,248,477,465,59,57,86,104,122,189,266,177,0,0,0.0,0.0
BURKE,0021,LOVELADY 01,1314,228,0.0,1542.0,226,6,602,480,0,13,33,2,2,33,0,111,1348,29,1108,405,787,627,128,124,198,200,194,281,293,252,0,0,0.0,0.0
BURKE,0022,LOVELADY 02,1759,227,0.0,1986.0,286,7,825,640,1,55,36,4,2,26,0,97,1766,34,1511,441,990,876,120,181,253,238,290,364,353,307,0,0,0.0,0.0
BURKE,0024,LOVELADY 04,2200,373,0.0,2573.0,335,12,1008,843,2,35,26,0,7,46,0,160,2299,39,1968,566,1290,1119,164,237,330,359,364,472,441,370,0,0,0.0,0.0
BURKE,0031,MORGANTON 01,1683,344,0.0,2027.0,606,14,374,687,2,15,287,3,14,120,0,208,1380,161,1338,528,993,828,206,172,356,316,226,307,338,312,0,0,0.0,0.0
BURKE,0034,MORGANTON 04,1653,282,0.0,1935.0,446,10,475,721,1,11,144,4,7,80,0,150,1539,93,1354,488,962,832,141,174,339,300,240,329,287,266,0,0,0.0,0.0
BURKE,0035,MORGANTON 05,1248,256,0.0,1504.0,408,2,333,505,0,8,173,3,6,106,0,164,1044,161,973,370,802,573,129,145,224,190,149,220,222,354,0,0,0.0,0.0
BURKE,0036,MORGANTON 06,1674,217,0.0,1891.0,246,6,744,678,0,25,46,2,0,52,0,141,1625,51,1339,501,899,841,151,170,284,267,259,358,289,264,0,0,0.0,0.0
BURKE,0038,MORGANTON 08,1926,368,0.0,2294.0,464,10,710,742,0,33,188,7,4,148,0,180,1734,146,1583,565,1118,989,187,227,348,307,322,404,361,325,0,0,0.0,0.0
BURKE,0039,MORGANTON 09,1658,336,0.0,1994.0,472,10,527,647,2,31,205,9,9,122,0,174,1444,107,1331,556,1004,819,171,164,319,275,262,353,324,297,0,0,0.0,0.0
BURKE,0040,MORGANTON 10,1589,251,0.0,1840.0,306,8,637,637,1,32,109,2,3,72,0,120,1502,71,1353,416,908,791,141,184,295,263,253,306,293,246,0,0,0.0,0.0
