county_desc,precinct_abbrv,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct
BRUNSWICK,WB04,7349,6521,199,40,54,4,166,365,384,6427,6650,6041,151,33,51,255,5976,828,0.8873,0.0271,0.0523,0.0073,0.1127,0.9049
BRUNSWICK,WB05,4371,4112,57,11,30,6,56,99,110,4097,4136,3945,49,9,27,63,3935,259,0.9407,0.013,0.0252,0.0069,0.0593,0.9462
BRUNSWICK,WB06,7181,6347,154,67,37,2,260,314,471,6266,6443,5831,131,52,29,305,5781,834,0.8839,0.0214,0.0656,0.0052,0.1161,0.8972
BUNCOMBE,01.1,2982,2199,533,11,34,1,49,155,139,2159,2752,2090,471,11,29,116,2056,783,0.7374,0.1787,0.0466,0.0114,0.2626,0.9229
BUNCOMBE,02.1,4207,2852,890,22,39,39,87,278,150,2824,3339,2417,627,11,33,91,2395,1355,0.6779,0.2116,0.0357,0.0093,0.3221,0.7937
BUNCOMBE,03.1,2753,2334,153,23,25,0,42,176,144,2284,2409,2066,144,16,22,114,2020,419,0.8478,0.0556,0.0523,0.0091,0.1522,0.875
BUNCOMBE,04.1,1668,1474,58,0,24,4,14,94,61,1458,1402,1250,52,0,18,44,1236,194,0.8837,0.0348,0.0366,0.0144,0.1163,0.8405
BUNCOMBE,05.1,3021,2741,37,4,27,0,45,167,113,2702,2478,2280,28,2,23,79,2256,280,0.9073,0.0122,0.0374,0.0089,0.0927,0.8203
BUNCOMBE,06.1,1795,1471,111,7,20,4,76,106,128,1452,1499,1265,86,7,17,98,1256,324,0.8195,0.0618,0.0713,0.0111,0.1805,0.8351
BUNCOMBE,07.1,2266,1868,170,10,23,6,48,141,101,1846,1875,1563,142,10,19,75,1544,398,0.8244,0.075,0.0446,0.0102,0.1756,0.8274
BUNCOMBE,08.2,4358,2380,759,50,93,3,625,448,957,2290,3451,2033,621,36,65,596,1974,1978,0.5461,0.1742,0.2196,0.0213,0.4539,0.7919
BUNCOMBE,08.3,3785,2549,693,15,43,1,159,325,314,2505,3164,2211,591,15,41,219,2176,1236,0.6734,0.1831,0.083,0.0114,0.3266,0.8359
BUNCOMBE,09.1,5654,4158,713,15,79,4,180,505,416,4092,4654,3601,522,15,67,289,3547,1496,0.7354,0.1261,0.0736,0.014,0.2646,0.8231
BUNCOMBE,10.1,2139,971,963,5,11,24,49,116,98,937,1643,822,689,5,11,57,801,1168,0.454,0.4502,0.0458,0.0051,0.546,0.7681
BUNCOMBE,11.1,1924,1322,444,8,24,2,25,99,82,1303,1785,1250,412,8,24,65,1236,602,0.6871,0.2308,0.0426,0.0125,0.3129,0.9278
BUNCOMBE,12.1,2853,2363,108,8,35,4,46,289,176,2315,2337,1999,91,3,26,128,1968,490,0.8283,0.0379,0.0617,0.0123,0.1717,0.8191
BUNCOMBE,13.1,3309,2421,466,7,29,20,111,255,220,2376,2650,2046,324,7,25,145,2021,888,0.7316,0.1408,0.0665,0.0088,0.2684,0.8008
BUNCOMBE,14.2,3333,2251,518,18,40,21,225,260,414,2170,2644,1919,345,15,37,256,1869,1082,0.6754,0.1554,0.1242,0.012,0.3246,0.7933
BUNCOMBE,14.3,2241,1708,212,14,30,6,77,194,205,1657,1841,1428,172,8,29,143,1395,533,0.7622,0.0946,0.0915,0.0134,0.2378,0.8215
BUNCOMBE,15.1,2632,2286,66,4,19,0,35,222,108,2259,2146,1904,54,3,15,78,1884,346,0.8685,0.0251,0.041,0.0072,0.1315,0.8153
BUNCOMBE,16.2,4027,3020,344,17,47,42,232,325,393,2958,3174,2503,232,17,39,266,2456,1007,0.7499,0.0854,0.0976,0.0117,0.2501,0.7882
BUNCOMBE,17.1,1843,1596,86,1,21,0,33,106,76,1582,1622,1416,78,1,21,57,1403,247,0.866,0.0467,0.0412,0.0114,0.134,0.8801
BUNCOMBE,18.2,6719,5535,249,18,263,10,194,450,440,5444,5601,4746,195,17,200,299,4687,1184,0.8238,0.0371,0.0655,0.0391,0.1762,0.8336
BUNCOMBE,19.1,2463,1856,237,3,70,3,120,174,215,1826,2209,1707,202,3,63,175,1684,607,0.7536,0.0962,0.0873,0.0284,0.2464,0.8969
BUNCOMBE,20.1,1274,984,153,5,15,11,27,79,64,972,1069,870,99,5,13,49,859,290,0.7724,0.1201,0.0502,0.0118,0.2276,0.8391
BUNCOMBE,21.1,3740,2832,540,3,65,3,50,247,146,2779,3061,2406,402,3,56,99,2365,908,0.7572,0.1444,0.039,0.0174,0.2428,0.8184
BUNCOMBE,22.2,2640,2431,31,3,16,2,20,137,84,2414,2273,2117,22,2,12,64,2107,209,0.9208,0.0117,0.0318,0.0061,0.0792,0.861
BUNCOMBE,23.2,646,546,27,5,12,1,15,40,30,537,574,497,20,5,12,17,493,100,0.8452,0.0418,0.0464,0.0186,0.1548,0.8885
BUNCOMBE,23.3,996,908,11,0,8,0,9,60,29,902,805,745,8,0,6,23,740,88,0.9116,0.011,0.0291,0.008,0.0884,0.8082
BUNCOMBE,24.1,3652,2837,217,26,95,4,208,265,394,2786,2810,2282,147,24,56,253,2248,815,0.7768,0.0594,0.1079,0.026,0.2232,0.7694
BUNCOMBE,25.1,3169,2595,218,6,49,1,102,198,165,2552,2737,2269,192,5,37,133,2238,574,0.8189,0.0688,0.0521,0.0155,0.1811,0.8637
BUNCOMBE,26.1,2767,2222,138,9,31,1,141,225,300,2157,2240,1834,105,7,30,226,1785,545,0.803,0.0499,0.1084,0.0112,0.197,0.8095
BUNCOMBE,27.2,953,898,6,2,8,0,4,35,11,896,830,785,6,1,8,9,785,55,0.9423,0.0063,0.0115,0.0084,0.0577,0.8709
BUNCOMBE,28.1,3545,2921,198,21,99,11,152,143,225,2828,3257,2685,189,18,92,208,2597,624,0.824,0.0559,0.0635,0.0279,0.176,0.9188
BUNCOMBE,29.2,4049,3273,313,10,72,24,93,264,244,3205,3465,2900,238,9,59,158,2860,776,0.8083,0.0773,0.0603,0.0178,0.1917,0.8558
BUNCOMBE,30.2,4147,3334,171,18,117,8,187,312,396,3254,3442,2850,134,9,97,265,2790,813,0.804,0.0412,0.0955,0.0282,0.196,0.83
BUNCOMBE,30.3,4244,3510,136,13,188,4,111,282,270,3458,3365,2843,99,8,141,192,2807,734,0.827,0.032,0.0636,0.0443,0.173,0.7929
BUNCOMBE,31.1,1409,1317,6,0,15,0,7,64,38,1315,1150,1080,3,0,14,32,1078,92,0.9347,0.0043,0.027,0.0106,0.0653,0.8162
BUNCOMBE,32.1,3374,2782,137,29,13,2,196,215,341,2727,2811,2387,119,27,11,217,2350,592,0.8245,0.0406,0.1011,0.0039,0.1755,0.8331
BUNCOMBE,33.2,1715,1524,57,6,19,0,13,96,57,1517,1402,1270,53,6,18,30,1265,191,0.8886,0.0332,0.0332,0.0111,0.1114,0.8175
BUNCOMBE,33.3,2688,2288,104,12,10,0,73,201,157,2250,2201,1897,95,9,10,112,1868,400,0.8512,0.0387,0.0584,0.0037,0.1488,0.8188
BUNCOMBE,34.1,1413,1237,24,2,20,0,23,107,50,1226,1173,1055,18,2,18,34,1047,176,0.8754,0.017,0.0354,0.0142,0.1246,0.8301
BUNCOMBE,35.1,2427,2054,154,15,16,1,52,135,99,2037,2119,1832,133,12,11,70,1818,373,0.8463,0.0635,0.0408,0.0066,0.1537,0.8731
BUNCOMBE,36.1,3047,2661,144,19,15,1,97,110,139,2641,2634,2313,133,12,9,121,2297,386,0.8733,0.0473,0.0456,0.0049,0.1267,0.8645
BUNCOMBE,37.1,2006,1843,9,4,10,4,19,117,50,1826,1637,1519,9,1,8,29,1512,163,0.9187,0.0045,0.0249,0.005,0.0813,0.8161
BUNCOMBE,38.2,2339,2152,28,2,14,2,18,123,94,2110,1872,1748,25,1,6,50,1719,187,0.9201,0.012,0.0402,0.006,0.0799,0.8003
BUNCOMBE,38.3,4459,3836,128,23,48,0,87,337,232,3791,3509,3078,112,19,41,152,3052,623,0.8603,0.0287,0.052,0.0108,0.1397,0.7869
BUNCOMBE,39.2,2140,1942,21,5,16,5,39,112,86,1916,1691,1546,20,2,12,59,1532,198,0.9075,0.0098,0.0402,0.0075,0.0925,0.7902
BUNCOMBE,39.3,3403,3100,50,17,10,0,32,194,121,3060,2737,2551,30,15,7,79,2521,303,0.911,0.0147,0.0356,0.0029,0.089,0.8043
BUNCOMBE,40.2,5279,4793,51,7,26,0,143,259,310,4703,4154,3822,36,7,19,198,3763,486,0.9079,0.0097,0.0587,0.0049,0.0921,0.7869
BUNCOMBE,41.1,4941,4023,41,41,24,1,413,398,671,3935,3929,3291,25,35,21,438,3237,918,0.8142,0.0083,0.1358,0.0049,0.1858,0.7952
BUNCOMBE,42.1,4025,2587,193,44,16,1,845,339,1226,2437,3137,2169,147,34,12,793,2077,1438,0.6427,0.048,0.3046,0.004,0.3573,0.7794
BUNCOMBE,43.2,2838,1918,226,19,19,73,282,301,532,1839,2232,1589,163,10,14,337,1545,920,0.6758,0.0796,0.1875,0.0067,0.3242,0.7865
BUNCOMBE,44.1,7404,6383,193,40,96,6,232,454,494,6297,6208,5458,152,33,90,352,5391,1021,0.8621,0.0261,0.0667,0.013,0.1379,0.8385
BUNCOMBE,45.1,6087,4895,234,28,30,27,327,546,652,4817,4792,4022,163,16,30,407,3972,1192,0.8042,0.0384,0.1071,0.0049,0.1958,0.7873
BUNCOMBE,46.1,2117,1785,45,16,33,0,95,143,186,1751,1679,1441,39,16,33,123,1422,332,0.8432,0.0213,0.0879,0.0156,0.1568,0.7931
BUNCOMBE,47.1,6233,5445,51,38,37,8,234,420,423,5363,4911,4385,28,27,32,271,4333,788,0.8736,0.0082,0.0679,0.0059,0.1264,0.7879
BUNCOMBE,48.1,6078,4727,154,43,43,11,598,502,985,4594,4780,3863,114,24,41,614,3792,1351,0.7777,0.0253,0.1621,0.0071,0.2223,0.7864
BUNCOMBE,49.1,6382,5522,146,38,21,4,233,418,434,5444,4984,4401,110,29,17,281,4339,860,0.8652,0.0229,0.068,0.0033,0.1348,0.7809
BUNCOMBE,50.1,2113,1968,13,7,7,0,22,96,46,1953,1699,1584,11,6,7,22,1584,145,0.9314,0.0062,0.0218,0.0033,0.0686,0.8041
BUNCOMBE,51.2,2902,2626,36,5,15,0,62,158,125,2588,2252,2075,18,5,14,76,2052,276,0.9049,0.0124,0.0431,0.0052,0.0951,0.776
BUNCOMBE,52.1,5885,5206,72,23,69,6,146,363,374,5100,4661,4171,54,19,61,231,4115,679,0.8846,0.0122,0.0636,0.0117,0.1154,0.792
BUNCOMBE,53.1,4491,4017,68,7,17,3,123,256,248,3954,3568,3251,54,5,14,159,3211,474,0.8945,0.0151,0.0552,0.0038,0.1055,0.7945
BUNCOMBE,54.2,7290,4229,970,49,146,9,1004,883,1716,4043,5417,3415,686,39,110,1080,3315,3061,0.5801,0.1331,0.2354,0.02,0.4199,0.7431
BUNCOMBE,55.1,3837,3218,200,13,65,6,81,254,205,3180,3039,2627,159,9,48,127,2602,619,0.8387,0.0521,0.0534,0.0169,0.1613,0.792
BUNCOMBE,56.2,2637,2252,109,14,35,3,28,196,128,2211,2149,1878,87,12,29,80,1859,385,0.854,0.0413,0.0485,0.0133,0.146,0.8149
BUNCOMBE,57.1,3661,3215,83,9,88,2,78,186,149,3184,2921,2615,67,9,75,88,2593,446,0.8782,0.0227,0.0407,0.024,0.1218,0.7979
BUNCOMBE,58.1,2908,2549,25,11,31,1,95,196,197,2511,2422,2167,23,8,18,124,2150,359,0.8765,0.0086,0.0677,0.0107,0.1235,0.8329
BUNCOMBE,59.1,4818,4378,52,34,28,6,56,264,144,4349,4018,3669,46,28,23,113,3649,440,0.9087,0.0108,0.0299,0.0058,0.0913,0.834
BUNCOMBE,60.2,1953,1527,82,12,26,1,174,131,239,1489,1631,1333,61,12,21,154,1313,426,0.7819,0.042,0.1224,0.0133,0.2181,0.8351
BUNCOMBE,60.4,1787,1584,25,1,15,2,52,108,107,1560,1486,1344,21,1,15,67,1329,203,0.8864,0.014,0.0599,0.0084,0.1136,0.8316
BUNCOMBE,61.1,2917,2619,38,4,37,1,29,189,95,2593,2448,2239,27,3,30,71,2221,298,0.8978,0.013,0.0326,0.0127,0.1022,0.8392
BUNCOMBE,62.1,3321,2857,116,9,27,2,91,219,215,2823,2845,2482,104,9,25,138,2465,464,0.8603,0.0349,0.0647,0.0081,0.1397,0.8567
BUNCOMBE,63.1,834,726,19,8,3,0,23,55,41,721,673,589,11,8,3,36,584,108,0.8705,0.0228,0.0492,0.0036,0.1295,0.807
BUNCOMBE,64.1,2828,2332,162,16,22,5,92,199,171,2284,2271,1922,132,11,15,112,1889,496,0.8246,0.0573,0.0605,0.0078,0.1754,0.803
BUNCOMBE,65.1,4076,3395,112,39,33,2,133,362,320,3354,3333,2858,96,33,27,222,2830,681,0.8329,0.0275,0.0785,0.0081,0.1671,0.8177
BUNCOMBE,66.1,2449,1927,116,21,24,3,125,233,264,1881,2057,1657,100,16,20,201,1619,522,0.7869,0.0474,0.1078,0.0098,0.2131,0.8399
BUNCOMBE,67.1,2927,2648,52,12,17,1,18,179,99,2634,2501,2311,33,11,13,73,2302,279,0.9047,0.0178,0.0338,0.0058,0.0953,0.8545
BUNCOMBE,68.1,6968,5577,236,23,68,12,446,606,989,5342,5463,4512,183,20,50,639,4357,1391,0.8004,0.0339,0.1419,0.0098,0.1996,0.784
BUNCOMBE,681,534,457,8,7,5,9,7,41,39,440,440,389,5,5,3,27,381,77,0.8558,0.015,0.073,0.0094,0.1442,0.824
BUNCOMBE,69.1,4223,3555,132,23,41,2,181,289,347,3493,3355,2910,100,21,35,214,2872,668,0.8418,0.0313,0.0822,0.0097,0.1582,0.7945
BUNCOMBE,70.1,4629,3679,170,39,115,9,258,359,480,3597,3938,3249,132,27,96,332,3186,950,0.7948,0.0367,0.1037,0.0248,0.2052,0.8507
BUNCOMBE,71.1,5866,4866,250,28,66,1,276,379,499,4803,4942,4223,235,17,52,308,4178,1000,0.8295,0.0426,0.0851,0.0113,0.1705,0.8425
BURKE,0001,4615,3726,220,48,260,1,117,243,254,3672,3728,3100,184,34,186,157,3071,889,0.8074,0.0477,0.055,0.0563,0.1926,0.8078
BURKE,0003,1684,1438,41,9,66,8,50,72,81,1426,1391,1217,37,7,52,49,1210,246,0.8539,0.0243,0.0481,0.0392,0.1461,0.826
BURKE,0011,4339,3636,61,18,277,0,79,268,212,3603,3385,2922,37,15,189,131,2904,703,0.838,0.0141,0.0489,0.0638,0.162,0.7801
BURKE,0012,2487,2323,10,6,54,0,20,74,38,2317,2047,1936,5,5,36,26,1931,164,0.9341,0.004,0.0153,0.0217,0.0659,0.8231
BURKE,0013,4093,3578,43,19,193,1,61,198,183,3529,3258,2912,38,9,126,113,2878,515,0.8742,0.0105,0.0447,0.0472,0.1258,0.796
BURKE,0014,2938,2487,17,9,180,0,84,161,130,2476,2324,2007,14,7,127,88,1999,451,0.8465,0.0058,0.0442,0.0613,0.1535,0.791
BURKE,0015,2311,1852,37,9,153,1,87,172,191,1838,1841,1528,32,6,102,121,1521,459,0.8014,0.016,0.0826,0.0662,0.1986,0.7966
BURKE,0018,657,605,7,1,6,0,7,31,18,605,560,524,4,1,5,11,524,52,0.9209,0.0107,0.0274,0.0091,0.0791,0.8524
BURKE,0019,724,628,29,2,3,0,13,49,26,617,571,518,15,2,3,13,512,96,0.8674,0.0401,0.0359,0.0041,0.1326,0.7887
BURKE,0020,1058,878,105,3,8,0,13,51,21,874,895,754,91,3,8,17,750,180,0.8299,0.0992,0.0198,0.0076,0.1701,0.8459
BURKE,0021,2123,1886,28,0,71,4,34,100,91,1841,1712,1555,20,0,48,61,1529,237,0.8884,0.0132,0.0429,0.0334,0.1116,0.8064
BURKE,0022,2814,2463,73,9,136,1,47,85,96,2433,2321,2095,56,9,84,46,2077,351,0.8753,0.0259,0.0341,0.0483,0.1247,0.8248
BURKE,0024,3476,3097,56,4,105,5,70,139,101,3081,2784,2527,35,3,78,59,2520,379,0.891,0.0161,0.0291,0.0302,0.109,0.8009
BURKE,0031,3880,1986,489,313,65,15,722,290,1242,1910,2963,1703,411,192,53,721,1666,1894,0.5119,0.126,0.3201,0.0168,0.4881,0.7637
BURKE,0034,3062,2124,165,158,66,2,364,183,671,2022,2360,1711,137,112,42,444,1654,938,0.6937,0.0539,0.2191,0.0216,0.3063,0.7707
BURKE,0035,2593,1389,268,232,31,5,491,177,858,1327,1997,1220,220,149,17,532,1182,1204,0.5357,0.1034,0.3309,0.012,0.4643,0.7702
BURKE,0036,2646,2260,49,16,95,0,83,143,154,2239,2194,1903,42,13,75,108,1889,386,0.8541,0.0185,0.0582,0.0359,0.1459,0.8292
BURKE,0038,3562,2351,223,215,114,2,434,223,791,2276,2740,1967,185,130,72,462,1920,1211,0.66,0.0626,0.2221,0.032,0.34,0.7692
BURKE,0039,3085,2114,397,60,101,3,207,203,366,2076,2589,1844,335,43,88,241,1821,971,0.6853,0.1287,0.1186,0.0327,0.3147,0.8392
BURKE,0040,2597,2039,166,10,81,4,134,163,213,2006,2053,1675,136,8,56,129,1649,558,0.7851,0.0639,0.082,0.0312,0.2149,0.7905
BURKE,0047-A,2582,1894,448,21,47,0,42,130,95,1875,2137,1597,386,18,39,59,1587,688,0.7335,0.1735,0.0368,0.0182,0.2665,0.8277
BURKE,0047-B,1870,1490,190,9,18,0,48,115,93,1481,1415,1169,129,7,9,61,1162,380,0.7968,0.1016,0.0497,0.0096,0.2032,0.7567
BURKE,0048,2711,2257,145,26,69,0,57,157,127,2245,2154,1834,117,18,47,93,1828,454,0.8325,0.0535,0.0468,0.0255,0.1675,0.7945
BURKE,0051,4802,3838,360,17,240,4,123,220,210,3794,3819,3106,303,8,183,138,3077,964,0.7993,0.075,0.0437,0.05,0.2007,0.7953
BURKE,0052,2167,1595,163,17,264,0,26,102,79,1578,1745,1324,129,16,196,50,1314,572,0.736,0.0752,0.0365,0.1218,0.264,0.8053
BURKE,0062,1198,1053,38,3,12,0,22,70,28,1045,952,856,23,3,12,17,851,145,0.879,0.0317,0.0234,0.01,0.121,0.7947
BURKE,0064,1054,962,14,9,16,0,16,37,35,956,856,786,10,7,13,22,783,92,0.9127,0.0133,0.0332,0.0152,0.0873,0.8121
BURKE,0066,3277,2657,285,25,63,8,87,152,213,2591,2626,2161,242,12,42,129,2124,620,0.8108,0.087,0.065,0.0192,0.1892,0.8013
BURKE,0070,3611,3094,105,26,76,6,113,191,239,3031,2882,2529,97,19,65,141,2492,517,0.8568,0.0291,0.0662,0.021,0.1432,0.7981
BURKE,0071,3312,2964,53,9,104,0,44,138,90,2934,2648,2399,45,7,69,65,2374,348,0.8949,0.016,0.0272,0.0314,0.1051,0.7995
BURKE,0072,6242,5007,569,34,194,0,134,304,238,4966,5071,4107,519,33,139,160,4081,1235,0.8021,0.0912,0.0381,0.0311,0.1979,0.8124
CABARRUS,01-02,4425,3036,480,32,235,0,343,299,542,2966,3246,2361,346,19,137,314,2335,1389,0.6861,0.1085,0.1225,0.0531,0.3139,0.7336
CABARRUS,01-04,8391,4787,1777,27,1061,2,156,581,480,4681,5884,3475,1299,13,692,284,3420,3604,0.5705,0.2118,0.0572,0.1264,0.4295,0.7012
CABARRUS,01-07,3886,2602,432,19,504,6,59,264,214,2551,2891,2040,309,13,331,136,2007,1284,0.6696,0.1112,0.0551,0.1297,0.3304,0.744
CABARRUS,01-08,7650,4261,2194,35,337,4,239,580,675,4119,5328,3105,1463,18,240,425,3023,3389,0.557,0.2868,0.0882,0.0441,0.443,0.6965
CABARRUS,01-10,4099,2914,541,12,157,2,137,336,304,2862,3168,2300,401,12,128,213,2268,1185,0.7109,0.132,0.0742,0.0383,0.2891,0.7729
CABARRUS,01-11,6626,4090,1122,24,814,0,142,434,391,4012,4873,3186,787,15,518,245,3143,2536,0.6173,0.1693,0.059,0.1228,0.3827,0.7354
CABARRUS,02-01,4988,3159,801,27,163,10,379,449,711,3086,3969,2639,627,20,125,488,2594,1829,0.6333,0.1606,0.1425,0.0327,0.3667,0.7957
CABARRUS,02-02,7084,3821,1359,51,242,4,935,672,1597,3646,5292,3051,1026,32,195,949,2955,3263,0.5394,0.1918,0.2254,0.0342,0.4606,0.747
CABARRUS,02-03,9614,6190,2024,26,256,6,470,642,912,6015,7320,4913,1486,23,186,567,4811,3424,0.6439,0.2105,0.0949,0.0266,0.3561,0.7614
CABARRUS,02-05,6520,4254,1115,19,236,6,420,470,743,4135,4912,3344,828,13,170,451,3262,2266,0.6525,0.171,0.114,0.0362,0.3475,0.7534
CABARRUS,02-06,6155,3032,1871,51,163,7,539,492,932,2887,4664,2496,1348,32,131,611,2400,3123,0.4926,0.304,0.1514,0.0265,0.5074,0.7578
CABARRUS,02-07,4690,3520,589,16,147,0,89,329,279,3458,3760,2877,456,11,121,209,2829,1170,0.7505,0.1256,0.0595,0.0313,0.2495,0.8017
CABARRUS,02-08,12647,6758,2231,39,2231,20,348,1020,1028,6544,8563,4789,1560,26,1373,662,4657,5889,0.5344,0.1764,0.0813,0.1764,0.4656,0.6771
CABARRUS,02-09,13411,6185,2551,23,3368,3,402,879,895,6014,9237,4456,1868,16,2127,574,4343,7226,0.4612,0.1902,0.0667,0.2511,0.5388,0.6888
CABARRUS,03-00,8683,6193,934,29,644,3,223,657,531,6111,6066,4505,636,20,400,315,4452,2490,0.7132,0.1076,0.0612,0.0742,0.2868,0.6986
CABARRUS,04-01,4755,2592,1397,23,65,2,331,345,633,2479,3476,2062,933,21,48,386,2009,2163,0.5451,0.2938,0.1331,0.0137,0.4549,0.731
CABARRUS,04-03,4321,2478,1062,24,31,0,366,360,594,2401,3353,2007,850,24,24,370,1971,1843,0.5735,0.2458,0.1375,0.0072,0.4265,0.776
CABARRUS,04-08,2487,1613,512,16,77,3,122,144,251,1546,1961,1331,371,11,58,184,1285,874,0.6486,0.2059,0.1009,0.031,0.3514,0.7885
CABARRUS,04-09,4953,3424,843,27,132,2,186,339,372,3358,3849,2755,656,21,90,228,2717,1529,0.6913,0.1702,0.0751,0.0267,0.3087,0.7771
CABARRUS,04-11,5132,2902,1210,40,68,2,525,385,881,2746,3931,2392,904,30,59,539,2306,2230,0.5655,0.2358,0.1717,0.0133,0.4345,0.766
CABARRUS,04-12,8625,3948,2650,82,106,6,1226,607,1757,3741,6324,3243,1855,56,71,1080,3115,4677,0.4577,0.3072,0.2037,0.0123,0.5423,0.7332
CABARRUS,04-13,8072,5377,1320,33,123,2,563,654,1039,5235,6167,4370,933,13,96,639,4283,2695,0.6661,0.1635,0.1287,0.0152,0.3339,0.764
CABARRUS,05-00,3858,3162,278,9,37,0,110,262,246,3118,3040,2578,186,9,32,156,2551,696,0.8196,0.0721,0.0638,0.0096,0.1804,0.788
CABARRUS,06-00,2937,2633,43,15,19,2,102,123,180,2595,2312,2107,36,12,12,113,2092,304,0.8965,0.0146,0.0613,0.0065,0.1035,0.7872
CABARRUS,07-00,1639,1516,10,15,18,0,12,68,32,1509,1279,1187,7,11,14,15,1185,123,0.925,0.0061,0.0195,0.011,0.075,0.7804
CABARRUS,08-00,5318,4834,168,25,19,0,69,203,141,4802,4227,3906,129,17,7,90,3888,484,0.909,0.0316,0.0265,0.0036,0.091,0.7948
CABARRUS,09-00,3896,3306,144,13,37,4,130,262,256,3276,3010,2616,123,13,27,143,2606,590,0.8486,0.037,0.0657,0.0095,0.1514,0.7726
CABARRUS,10-00,8241,6457,754,41,99,3,351,536,674,6325,6250,5030,562,35,77,384,4958,1784,0.7835,0.0915,0.0818,0.012,0.2165,0.7584
CABARRUS,11-01,10555,4796,2919,57,132,10,1374,1267,2423,4496,7236,3615,1955,47,97,1397,3451,5759,0.4544,0.2766,0.2296,0.0125,0.5456,0.6856
CABARRUS,11-02,4919,3728,574,32,46,1,185,353,428,3670,3717,2943,395,26,36,273,2904,1191,0.7579,0.1167,0.087,0.0094,0.2421,0.7556
CABARRUS,12-03,3117,2004,648,12,101,2,165,185,320,1943,2490,1692,498,9,79,197,1656,1113,0.6429,0.2079,0.1027,0.0324,0.3571,0.7988
CABARRUS,12-04,4685,2620,1168,26,49,3,445,374,692,2566,3607,2275,775,22,33,427,2246,2065,0.5592,0.2493,0.1477,0.0105,0.4408,0.7699
CABARRUS,12-05,3287,2567,338,8,16,2,172,184,293,2525,2719,2141,291,8,11,231,2111,720,0.781,0.1028,0.0891,0.0049,0.219,0.8272
CABARRUS,12-08,3208,1412,522,45,8,3,830,388,1274,1302,2373,1177,398,30,6,797,1109,1796,0.4401,0.1627,0.3971,0.0025,0.5599,0.7397
CABARRUS,12-09,4314,2587,1020,16,80,3,242,366,514,2510,3192,2123,601,12,61,346,2068,1727,0.5997,0.2364,0.1191,0.0185,0.4003,0.7399
CABARRUS,12-11,2897,1647,657,18,46,3,297,229,495,1592,2288,1386,506,12,38,329,1345,1250,0.5685,0.2268,0.1709,0.0159,0.4315,0.7898
CABARRUS,12-12,3547,2123,670,23,49,2,327,353,576,2041,2559,1625,464,18,46,356,1581,1424,0.5985,0.1889,0.1624,0.0138,0.4015,0.7215
CABARRUS,12-13,8006,2551,2940,80,27,6,1495,907,2433,2303,5783,2074,2180,66,22,1452,1934,5455,0.3186,0.3672,0.3039,0.0034,0.6814,0.7223
CABARRUS,12-14,4166,2677,754,23,41,3,357,311,525,2615,3223,2188,563,18,32,324,2156,1489,0.6426,0.181,0.126,0.0098,0.3574,0.7736
CALDWELL,1,7630,6512,482,37,39,3,170,387,343,6431,6039,5270,367,26,32,205,5233,1118,0.8535,0.0632,0.045,0.0051,0.1465,0.7915
CALDWELL,10,4799,4307,90,29,16,0,116,241,217,4282,3838,3498,71,20,8,145,3479,492,0.8975,0.0188,0.0452,0.0033,0.1025,0.7997
CALDWELL,11,5748,5040,112,24,32,2,193,345,365,4951,4564,4094,81,16,22,226,4050,708,0.8768,0.0195,0.0635,0.0056,0.1232,0.794
CALDWELL,12,3390,3148,43,8,15,0,30,146,65,3120,2872,2688,37,6,11,47,2668,242,0.9286,0.0127,0.0192,0.0044,0.0714,0.8472
CALDWELL,13,8556,7605,204,34,45,1,286,381,528,7499,6841,6191,180,22,31,342,6120,951,0.8888,0.0238,0.0617,0.0053,0.1112,0.7996
CALDWELL,14,6118,5553,117,7,84,0,77,280,205,5503,4779,4410,88,4,66,133,4388,565,0.9076,0.0191,0.0335,0.0137,0.0924,0.7811
CALDWELL,15,3943,3598,47,5,7,0,66,220,167,3568,3111,2884,35,4,7,96,2870,345,0.9125,0.0119,0.0424,0.0018,0.0875,0.789
CALDWELL,2,2651,2404,42,11,13,2,37,142,106,2381,2238,2053,35,8,13,68,2043,247,0.9068,0.0158,0.04,0.0049,0.0932,0.8442
CALDWELL,3,1621,1435,57,12,4,0,11,102,29,1432,1316,1180,53,8,4,16,1177,186,0.8853,0.0352,0.0179,0.0025,0.1147,0.8118
CALDWELL,4,4212,3877,38,20,35,0,54,188,128,3836,3439,3221,22,17,30,80,3192,335,0.9205,0.009,0.0304,0.0083,0.0795,0.8165
CALDWELL,5,4889,4217,146,26,47,0,116,337,335,4116,3912,3465,108,25,34,231,3405,672,0.8625,0.0299,0.0685,0.0096,0.1375,0.8002
CALDWELL,6,10033,6900,1657,35,45,3,717,676,1145,6710,7714,5523,1286,25,28,711,5426,3133,0.6877,0.1652,0.1141,0.0045,0.3123,0.7689
CALDWELL,7,7689,5812,677,56,90,3,500,551,940,5648,6125,4812,518,41,73,612,4713,1877,0.7559,0.088,0.1223,0.0117,0.2441,0.7966
