County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	Early Voting	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	09/09/2025	150	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	11	2	0	0	13	Y
MECKLENBURG	09/09/2025	150	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	126	38	0	0	164	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	146	44	0	0	190	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	15	3	0	0	18	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	34	5	0	0	39	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	117	36	0	0	153	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	127	38	0	0	165	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	39	7	0	0	46	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	42	5	0	0	47	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	58	11	0	0	69	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	108	33	0	0	141	Y
MECKLENBURG	09/09/2025	150	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	32	6	0	0	38	Y
MECKLENBURG	09/09/2025	151	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	15	7	0	0	22	Y
MECKLENBURG	09/09/2025	151	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	9	0	0	0	9	Y
MECKLENBURG	09/09/2025	151	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	33	14	0	0	47	Y
MECKLENBURG	09/09/2025	151	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	11	3	0	0	14	Y
MECKLENBURG	09/09/2025	151	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	228	115	0	0	343	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	238	116	0	0	354	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	13	2	0	0	15	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	30	27	0	0	57	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	232	101	0	0	333	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	225	112	0	0	337	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	37	15	0	0	52	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	54	28	0	0	82	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	72	22	0	0	94	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	200	98	0	0	298	Y
MECKLENBURG	09/09/2025	151	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	46	24	0	0	70	Y
MECKLENBURG	09/09/2025	151	42	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	187	100	0	0	287	Y
MECKLENBURG	09/09/2025	151	42	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Wil Russell	DEM	1	110	39	0	0	149	Y
MECKLENBURG	09/09/2025	200	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Montravias King	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Tiawana Deling Brown	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	200	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Warren F. Turner	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	201	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	23	5	0	0	28	Y
MECKLENBURG	09/09/2025	201	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	7	0	0	0	7	Y
MECKLENBURG	09/09/2025	201	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	23	9	0	0	32	Y
MECKLENBURG	09/09/2025	201	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	17	5	0	0	22	Y
MECKLENBURG	09/09/2025	201	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	267	108	0	0	375	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	279	109	0	0	388	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	14	6	0	0	20	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	34	16	0	0	50	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	245	91	0	0	336	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	271	105	0	0	376	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	59	13	0	0	72	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	53	25	0	0	78	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	55	25	0	0	80	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	260	95	0	0	355	Y
MECKLENBURG	09/09/2025	201	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	44	9	0	0	53	Y
MECKLENBURG	09/09/2025	201	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	134	46	0	0	180	Y
MECKLENBURG	09/09/2025	201	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	201	82	0	0	283	Y
MECKLENBURG	09/09/2025	203	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	35	15	0	0	50	Y
MECKLENBURG	09/09/2025	203	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	14	7	0	0	21	Y
MECKLENBURG	09/09/2025	203	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	36	24	0	0	60	Y
MECKLENBURG	09/09/2025	203	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	26	6	0	0	32	Y
MECKLENBURG	09/09/2025	203	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	323	129	0	0	452	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	344	152	0	0	496	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	24	11	0	0	35	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	64	27	0	0	91	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	285	136	0	0	421	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	329	147	0	0	476	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	57	26	0	0	83	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	115	33	0	0	148	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	98	35	0	0	133	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	294	114	0	0	408	Y
MECKLENBURG	09/09/2025	203	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	74	28	0	0	102	Y
MECKLENBURG	09/09/2025	203	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	188	55	0	0	243	Y
MECKLENBURG	09/09/2025	203	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	248	126	0	0	374	Y
MECKLENBURG	09/09/2025	204.1	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	25	7	0	0	32	Y
MECKLENBURG	09/09/2025	204.1	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	21	3	0	0	24	Y
MECKLENBURG	09/09/2025	204.1	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	26	18	0	0	44	Y
MECKLENBURG	09/09/2025	204.1	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	18	11	0	0	29	Y
MECKLENBURG	09/09/2025	204.1	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	225	168	0	0	393	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	241	181	0	0	422	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	23	4	0	0	27	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	45	34	0	0	79	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	203	171	0	0	374	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	241	175	0	0	416	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	48	11	0	0	59	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	59	26	0	0	85	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	88	33	0	0	121	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	201	144	0	0	345	Y
MECKLENBURG	09/09/2025	204.1	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	80	28	0	0	108	Y
MECKLENBURG	09/09/2025	204.1	42	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	222	168	0	0	390	Y
MECKLENBURG	09/09/2025	204.1	42	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Wil Russell	DEM	1	94	40	0	0	134	Y
MECKLENBURG	09/09/2025	204.1	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	204.1	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	0	1	0	0	1	Y
MECKLENBURG	09/09/2025	205	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	17	4	0	0	21	Y
MECKLENBURG	09/09/2025	205	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	5	5	0	0	10	Y
MECKLENBURG	09/09/2025	205	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	14	8	0	0	22	Y
MECKLENBURG	09/09/2025	205	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	11	2	0	0	13	Y
MECKLENBURG	09/09/2025	205	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	134	95	0	0	229	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	132	92	0	0	224	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	15	5	0	0	20	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	36	14	0	0	50	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	125	85	0	0	210	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	146	91	0	0	237	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	26	14	0	0	40	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	34	19	0	0	53	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	42	16	0	0	58	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	119	80	0	0	199	Y
MECKLENBURG	09/09/2025	205	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	23	17	0	0	40	Y
MECKLENBURG	09/09/2025	205	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	74	40	0	0	114	Y
MECKLENBURG	09/09/2025	205	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	105	70	0	0	175	Y
MECKLENBURG	09/09/2025	209	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	209	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	0	0	0	0	0	Y
MECKLENBURG	09/09/2025	210	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	21	7	0	0	28	Y
MECKLENBURG	09/09/2025	210	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	20	5	0	0	25	Y
MECKLENBURG	09/09/2025	210	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	35	59	0	0	94	Y
MECKLENBURG	09/09/2025	210	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	17	4	0	0	21	Y
MECKLENBURG	09/09/2025	210	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	257	166	0	0	423	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	264	200	0	0	464	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	15	4	0	0	19	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	70	30	0	0	100	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	288	197	0	0	485	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	269	193	0	0	462	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	30	17	0	0	47	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	47	33	0	0	80	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	116	58	0	0	174	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	187	147	0	0	334	Y
MECKLENBURG	09/09/2025	210	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	38	33	0	0	71	Y
MECKLENBURG	09/09/2025	211	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	32	9	0	0	41	Y
MECKLENBURG	09/09/2025	211	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	12	4	0	0	16	Y
MECKLENBURG	09/09/2025	211	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	23	34	0	0	57	Y
MECKLENBURG	09/09/2025	211	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	18	8	0	0	26	Y
MECKLENBURG	09/09/2025	211	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	260	126	0	0	386	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	268	144	0	0	412	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	3	8	0	0	11	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	72	27	0	0	99	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	260	139	0	0	399	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	255	145	0	0	400	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	32	16	0	0	48	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	73	39	0	0	112	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	53	34	0	0	87	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	260	126	0	0	386	Y
MECKLENBURG	09/09/2025	211	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	77	26	0	0	103	Y
